type,subject,tertile,est,ll,ul
bayes,math,1,-0.015562881878342885,-0.07707059744066387,0.045944608187317146
bayes,math,2,0.04215843751085023,0.018732874982913258,0.06558505437771954
bayes,math,3,0.060864299328838835,0.02618606051531149,0.09554455139011565
bayes,rla,1,-0.004745179757099268,-0.05625084476123986,0.04676026417434522
bayes,rla,2,0.004815913216054026,-0.014401267885392456,0.02403450541145192
bayes,rla,3,0.0026875892124855498,-0.025484291679852406,0.030862640879775763
bayes,math,1_1,0.12799877050993613,-0.07610140930974083,0.3407565573189376
bayes,math,1_2,0.03280992550318512,-0.20718172206869304,0.27707256901589006
bayes,math,1_3,3.767865044543214e-17,-0.3162015348164645,0.31620153481646496
bayes,math,12_1,0.08566023911041103,-0.012567256456885204,0.1842227345524869
bayes,math,12_2,0.12296187374733623,-0.03454766924199823,0.2834349567653588
bayes,math,12_3,0.3367095808689429,0.18087198353293604,0.49888093377270687
bayes,math,13_1,-0.14562879087922548,-0.25396151574688747,-0.038020237263819284
bayes,math,13_2,-0.004213223284325761,-0.26502405991005173,0.2558592014608208
bayes,math,13_3,0.2912208682669352,0.03905918934401396,0.5804174756004566
bayes,math,22_1,-0.009595280013256921,-0.1984649195544065,0.17780932587409382
bayes,math,22_2,0.023282969728318968,-0.16005895141735793,0.20508452140267205
bayes,math,22_3,-0.057897689248426455,-0.2842406321547781,0.16235804376732857
bayes,math,34_1,3.767865044543214e-17,-0.3162015348164645,0.31620153481646496
bayes,math,34_2,3.767865044543214e-17,-0.3162015348164645,0.31620153481646496
bayes,math,34_3,-0.1312885750276522,-0.3384352445724111,0.06783013141688768
bayes,math,37_1,-0.042836508391319396,-0.23004085101198948,0.14236391910147111
bayes,math,37_2,-0.2154356361472944,-0.3754397194248029,-0.06000129454018277
bayes,math,37_3,-0.09761330436239858,-0.2857908560096506,0.08619318062722568
bayes,math,45_1,3.767865044543214e-17,-0.3162015348164645,0.31620153481646496
bayes,math,45_2,3.767865044543214e-17,-0.3162015348164645,0.31620153481646496
bayes,math,45_3,-0.18266459767811155,-0.3897915777048305,0.014242538833514904
bayes,math,48_1,-0.07365525038465304,-0.2211768917127621,0.071566711899019
bayes,math,48_2,-0.1190646932637681,-0.2344641740278736,-0.005085446370238526
bayes,math,48_3,0.11323355664115228,-0.17296650281188844,0.43011143713445044
bayes,math,48_NA,3.767865044543214e-17,-0.3162015348164645,0.31620153481646496
bayes,rla,1_1,0.12799877050993613,-0.07610140930974083,0.3407565573189376
bayes,rla,1_2,0.03280992550318512,-0.20718172206869304,0.27707256901589006
bayes,rla,1_3,3.767865044543214e-17,-0.3162015348164645,0.31620153481646496
bayes,rla,12_1,0.08566023911041103,-0.012567256456885204,0.1842227345524869
bayes,rla,12_2,0.12296187374733623,-0.03454766924199823,0.2834349567653588
bayes,rla,12_3,0.3367095808689429,0.18087198353293604,0.49888093377270687
bayes,rla,13_1,-0.14562879087922548,-0.25396151574688747,-0.038020237263819284
bayes,rla,13_2,-0.004213223284325761,-0.26502405991005173,0.2558592014608208
bayes,rla,13_3,0.2912208682669352,0.03905918934401396,0.5804174756004566
bayes,rla,22_1,-0.009595280013256921,-0.1984649195544065,0.17780932587409382
bayes,rla,22_2,0.023282969728318968,-0.16005895141735793,0.20508452140267205
bayes,rla,22_3,-0.057897689248426455,-0.2842406321547781,0.16235804376732857
bayes,rla,34_1,3.767865044543214e-17,-0.3162015348164645,0.31620153481646496
bayes,rla,34_2,3.767865044543214e-17,-0.3162015348164645,0.31620153481646496
bayes,rla,34_3,-0.1312885750276522,-0.3384352445724111,0.06783013141688768
bayes,rla,37_1,-0.042836508391319396,-0.23004085101198948,0.14236391910147111
bayes,rla,37_2,-0.2154356361472944,-0.3754397194248029,-0.06000129454018277
bayes,rla,37_3,-0.09761330436239858,-0.2857908560096506,0.08619318062722568
bayes,rla,45_1,3.767865044543214e-17,-0.3162015348164645,0.31620153481646496
bayes,rla,45_2,3.767865044543214e-17,-0.3162015348164645,0.31620153481646496
bayes,rla,45_3,-0.18266459767811155,-0.3897915777048305,0.014242538833514904
bayes,rla,48_1,-0.07365525038465304,-0.2211768917127621,0.071566711899019
bayes,rla,48_2,-0.1190646932637681,-0.2344641740278736,-0.005085446370238526
bayes,rla,48_3,0.11323355664115228,-0.17296650281188844,0.43011143713445044
bayes,rla,48_NA,3.767865044543214e-17,-0.3162015348164645,0.31620153481646496
