type,subject,tertile,est,ll,ul
bayes,math,11_3,0.04612864800059336,-0.11940619015835616,0.21236842495382235
bayes,math,17_1,-0.2431356852184716,-0.36071667795274664,-0.1260305076328619
bayes,math,50_2,-0.20614928120080037,-0.3368210591693426,-0.07618427119113352
bayes,math,50_3,-0.15119343259771412,-0.2179416957979748,-0.08449228453462376
bayes,math,54_1,1.255712533676117e-17,-0.21537221693790903,0.21537221693790864
bayes,math,1_3,1.255712533676117e-17,-0.21537221693790903,0.21537221693790864
bayes,math,25_1,-0.00488695995018937,-0.1933667105767496,0.18339455766217896
bayes,math,9_3,0.0038804675805463327,-0.12824623239417196,0.13602051889688974
bayes,rla,1_1,-0.04414165511851285,-0.0987564342473121,0.010466488163013774
bayes,rla,10_2,0.01644262769222227,-0.08359628854439706,0.11650751322305196
bayes,rla,10_3,-0.014309195419820182,-0.11844290067110468,0.08979944583585718
bayes,rla,11_2,0.22997605925456985,0.08390317062721385,0.3771801327767587
bayes,rla,12_1,0.05587290224561844,0.010193202586737947,0.10155646007384465
bayes,rla,12_2,0.03162959519143676,0.0020590379449014753,0.061200552360287194
bayes,rla,12_3,0.0230884923694681,-0.007083626720414101,0.05326087065795218
bayes,rla,13_1,0.0688789059928204,0.04159833219098289,0.09615984810552484
bayes,rla,13_2,0.01628174965717389,-0.029949813828618804,0.06251507477890925
bayes,rla,13_3,0.13616937888782968,0.055261389641083236,0.21716429455374292
bayes,rla,17_2,-0.058635674430524795,-0.10894098526177665,-0.008342326196866565
bayes,rla,17_3,0.020382492404370886,-0.006230111503251669,0.046995049229860024
bayes,rla,17_NA,1.255712533676117e-17,-0.21537221693790903,0.21537221693790864
bayes,rla,18_2,-0.024372187800914623,-0.05664962100689262,0.00790509727028266
bayes,rla,18_3,0.01108407355307128,-0.010780727442140398,0.032948911282283326
bayes,rla,22_1,-0.004655609787285378,-0.03454496031369242,0.025233702601272105
bayes,rla,22_2,0.002361620309022206,-0.03543644525202027,0.04015988035382329
bayes,rla,22_3,0.035458710501695516,-0.02108246571746997,0.0920054421764571
bayes,rla,23_2,0.16781102413333307,0.06023818194100843,0.2756859718496161
bayes,rla,23_3,-0.10786752747267184,-0.16740729616527458,-0.04834259562352776
bayes,rla,24_1,-0.011326698491833815,-0.05485514912178301,0.03220058140736516
bayes,rla,24_2,-0.04247292687409461,-0.10556159507865863,0.02060133103186756
bayes,rla,24_3,-0.12318304079486453,-0.23246742628421194,-0.014165133970553814
bayes,rla,25_2,-0.16380248621556528,-0.30422824544915933,-0.024213400482990553
bayes,rla,25_3,-0.007622805239077752,-0.05331710948073234,0.03806992774993133
bayes,rla,26_1,0.011634490251050678,-0.04359716693094953,0.06686659178126249
bayes,rla,26_2,0.0032004522087845234,-0.04071503169792393,0.0471145249143376
bayes,rla,26_3,-0.13636419488324625,-0.2701127141993384,-0.003229626382369204
bayes,rla,28_1,-0.15633719118030384,-0.22208314668711915,-0.09062867806623973
bayes,rla,29_1,0.057587509122540445,-0.03552543437368127,0.15077214829801208
bayes,rla,29_2,0.0052299670654964775,-0.04107316776117203,0.05153462928415166
bayes,rla,29_3,-0.02142781387403713,-0.07317963557632393,0.03032181821401233
bayes,rla,33_2,0.016214927549153227,-0.0626152570662216,0.09505590592792182
bayes,rla,33_3,-0.01767262120301833,-0.07667983279074925,0.041331823098792506
bayes,rla,34_2,0.0014749911555375337,-0.07248650317388218,0.07543764614496554
bayes,rla,34_3,-0.003887792376708672,-0.044422196108570185,0.03664662594989292
bayes,rla,36_1,1.255712533676117e-17,-0.21537221693790903,0.21537221693790864
bayes,rla,36_2,-0.0014957217716609205,-0.0785848358089078,0.0755917320715879
bayes,rla,36_3,-0.09341322352932681,-0.1432141724477722,-0.04362046469863727
bayes,rla,37_1,-0.008305316104407736,-0.03970326693302483,0.02309247787489632
bayes,rla,37_2,-0.040359919522284765,-0.07014779406030326,-0.010572561688942146
bayes,rla,37_3,-0.11411188173774676,-0.16511796008519544,-0.06311695714617749
bayes,rla,39_1,0.03896771931373557,-0.08467575698571511,0.16275969310946325
bayes,rla,39_2,0.008738930856135788,-0.029604997793251826,0.04708351616325856
bayes,rla,39_3,-0.006974720749740348,-0.049020319798257085,0.035070820358904894
bayes,rla,42_2,0.05540841731579069,-0.0069245808646236535,0.11775500104441557
bayes,rla,42_3,-0.027348773117746847,-0.05193453948011172,-0.0027630137585836242
bayes,rla,44_2,0.03407255319867281,-0.06604738299430148,0.1342497188827532
bayes,rla,44_3,-0.01950509907431155,-0.10176692416975093,0.0627425870267088
bayes,rla,45_1,-0.03640125425651696,-0.08707177770305304,0.01426494965930697
bayes,rla,45_2,-0.1081568287300142,-0.16056734423196722,-0.05575858386201732
bayes,rla,45_3,-0.07033077046219534,-0.12946097049314315,-0.011214902951390082
bayes,rla,48_1,-0.004887859200547523,-0.025219161791430005,0.015443463184671543
bayes,rla,48_2,-0.006666068911911643,-0.07359990215120557,0.060266339201685726
bayes,rla,48_3,0.0066180923152067,-0.15189178334315215,0.16519344131702188
bayes,rla,5_1,0.0421504400222055,-0.01474202023749163,0.09904965591678322
bayes,rla,5_2,-0.05063934921937909,-0.1062514348191035,0.004966300312017729
bayes,rla,5_3,0.03184052266182049,-0.0707609033196849,0.1344943054068018
bayes,rla,50_1,0.10523744486939246,-0.004247788768299415,0.21491441647946793
bayes,rla,51_1,0.07492479668180924,0.016485581507617853,0.13337674253153753
bayes,rla,51_2,-0.015810073607004593,-0.06150432074229957,0.029882951565751
bayes,rla,51_3,-0.08742900226522592,-0.1849706785835039,0.009986398860851894
bayes,rla,54_2,0.0848155453481361,-0.030179379168991306,0.20005807482154858
bayes,rla,54_3,0.16077946430161458,0.0607366286667228,0.2610510653258967
bayes,rla,9_1,0.03820285725544674,-0.04726129298606655,0.1236987609387312
bayes,rla,9_2,-0.032210449688175276,-0.09453020375988393,0.030103393770202852
bayes,rla,1_2,0.014494403619902854,-0.07406631559066666,0.10306675375927953
bayes,rla,18_1,0.040303641701595866,-0.04604628810144424,0.126691174707777
bayes,rla,28_2,0.08789186121259464,0.04143292556642381,0.13435639512006864
bayes,rla,28_3,0.1899289112707203,0.1308083598554576,0.24907770134690718
bayes,rla,42_1,1.255712533676117e-17,-0.21537221693790903,0.21537221693790864
bayes,rla,11_3,0.04612864800059336,-0.11940619015835616,0.21236842495382235
