type,subject,tertile,est,ll,ul
bayes,math,48_2,-0.02352319829743631,-0.05186181378258023,0.0048147005134140854
bayes,math,48_3,0.02543762797582036,-0.017631207944488053,0.06851187359566076
bayes,math,48_NA,2.405418463707408e-17,-0.19155320532148118,0.19155320532148165
bayes,math,5_1,0.012487365984004292,-0.04015872814894614,0.06513560855113641
bayes,math,5_2,0.011595781827586001,-0.04131616886809617,0.06450605818225642
bayes,math,5_3,-0.23863662237934788,-0.4236870095035246,-0.06437943010632308
bayes,math,50_2,-0.10699113224559155,-0.21911207673836294,0.003938874866230746
bayes,math,50_3,-0.1617110009501068,-0.2281138344538163,-0.09552175726836099
bayes,math,51_1,-0.011022047383795858,-0.08890604239437999,0.06683563911586463
bayes,math,51_2,0.042105355873536324,-0.028256635047644516,0.11254282045090268
bayes,math,51_3,0.0038746521220806665,-0.04310790323206217,0.05085974415030389
bayes,math,54_1,0.14890204580205305,0.007828234506794816,0.29397533223064665
bayes,math,54_2,0.11877912216447113,0.0192897066140552,0.2191681788988334
bayes,math,54_3,0.03860895818821234,-0.08324061081885087,0.16113771263590815
bayes,math,9_3,1.67543260819556e-4,-0.05645471636569667,0.05678211793911278
bayes,math,9_2,-0.04791177168566876,-0.16582604405076104,0.0693281435550038
bayes,math,44_1,-0.04186366425863513,-0.19723101835825071,0.11187808679263901
bayes,math,11_3,0.13885361852335304,-0.03001556395047342,0.31531130028238685
bayes,rla,1_1,-0.08457948603327244,-0.13829585869994862,-0.03090917002969766
bayes,rla,1_2,0.04121973670548323,-0.06011907561475153,0.14286180029608733
bayes,rla,1_3,0.13169073004695053,-0.02164094404900107,0.2899244453000834
bayes,rla,10_2,-0.017351534516229023,-0.1306417353804882,0.09573178968005998
bayes,rla,10_3,0.015303646189150607,-0.07947229345767448,0.11016689941925303
bayes,rla,11_2,0.14484747899734834,0.012619274670968413,0.28021319776667003
bayes,rla,12_1,0.02122357193799268,-0.009808195950419573,0.05225652270172093
bayes,rla,12_2,0.011814890346717288,-0.020596784944331488,0.044227971669058584
bayes,rla,12_3,0.07513909687536434,0.036302470933307115,0.11398623626336431
bayes,rla,13_1,0.037978208726173954,0.01250059459864285,0.06345631237064218
bayes,rla,13_2,0.08339765844631948,0.016161314654883855,0.15076108702678687
bayes,rla,13_3,0.22245486679370424,0.13755122927687857,0.3080735907012961
bayes,rla,17_1,-0.014959263727108365,-0.06879522494674424,0.03886833808946946
bayes,rla,17_2,0.01439006225498609,-0.017979400438817367,0.04676016369425142
bayes,rla,17_3,-0.019251847330534918,-0.05708771981170173,0.018581835325193124
bayes,rla,17_NA,2.405418463707408e-17,-0.19155320532148118,0.19155320532148165
bayes,rla,18_1,-0.0433265489189995,-0.09773245544683186,0.011052964906637317
bayes,rla,18_2,0.0012366840731050518,-0.024761144148490084,0.027234425753218695
bayes,rla,18_3,0.015040196194706174,-0.012366734373152947,0.042447443876242955
bayes,rla,22_1,0.011361617683539991,-0.01799548725626526,0.04071920585226071
bayes,rla,22_2,0.0012048258360690465,-0.03632348153367529,0.038733492099610446
bayes,rla,22_3,-0.006962558957456707,-0.06794342922361032,0.05401251804019493
bayes,rla,23_1,-0.06933030297205202,-0.15321575660078385,0.014299633681662661
bayes,rla,23_2,-0.036918029730755864,-0.10391793403456717,0.03002147590114846
bayes,rla,23_3,2.405418463707408e-17,-0.19155320532148118,0.19155320532148165
bayes,rla,24_1,-0.14047410692542753,-0.22596417694146076,-0.05552254305923807
bayes,rla,24_2,-0.08684447353735661,-0.16674846901735324,-0.007236766399270578
bayes,rla,24_3,0.01101662610126555,-0.03159659671695138,0.05363071661817404
bayes,rla,25_1,0.02900842893689413,-0.08372701884788884,0.14208671198124617
bayes,rla,25_2,-0.011727879748324727,-0.1014923216080416,0.07798806521925611
bayes,rla,25_3,-0.028698228133875372,-0.07974355594975174,0.022333059295329985
bayes,rla,26_1,0.021378707832621618,-0.04795332083311027,0.09074483683435643
bayes,rla,26_2,-0.02333943863218085,-0.07219874139159323,0.025512780877722827
bayes,rla,26_3,0.015237758585880962,-0.04774800056328469,0.07823873198359077
bayes,rla,28_1,0.018396949086421702,-0.02100500196348025,0.057805352390858294
bayes,rla,28_2,0.1883213279685158,0.11921712804533084,0.2577059636945973
bayes,rla,28_3,2.405418463707408e-17,-0.19155320532148118,0.19155320532148165
bayes,rla,29_1,-0.0014763512515354096,-0.04400970018000434,0.04105968998307512
bayes,rla,29_2,0.05907038595913955,-0.015141535574386602,0.13340606007007536
bayes,rla,29_3,-0.04588482584627396,-0.12206634282903275,0.030194049687437562
bayes,rla,33_2,0.019211278737004765,-0.10289267692236752,0.1416336274802963
bayes,rla,33_3,-0.005957807925300102,-0.05848145761853499,0.04656281393142911
bayes,rla,34_1,0.0028032654944341543,-0.11918259570904857,0.12483459417928287
bayes,rla,34_2,-0.00841099556274662,-0.07439977364054956,0.057566368909538326
bayes,rla,34_3,6.41019873325736e-4,-0.04180111062217713,0.04308295411152067
bayes,rla,36_1,-7.02103472883048e-4,-0.11654232449763201,0.11512900754902396
bayes,rla,36_2,-0.03440929132678701,-0.11099582415405565,0.04209006014125331
bayes,rla,36_3,-0.08847037662041037,-0.14167475706769075,-0.035313776520186795
bayes,rla,37_1,-0.025984477427198577,-0.053475024436301526,0.0015052886402071165
bayes,rla,37_2,-0.05515182985640392,-0.09490827925630625,-0.015405529943076368
bayes,rla,37_3,-0.06279250263745412,-0.11837688974739084,-0.007252410573358216
bayes,rla,39_1,-8.87928162833119e-4,-0.08025229259583416,0.07847232070912928
bayes,rla,39_2,-0.027019582840340305,-0.07032151436058391,0.016276548026358324
bayes,rla,39_3,0.030734784729167432,-0.010779006121370604,0.072253811070757
bayes,rla,42_1,-0.002636869113943345,-0.12264244363589047,0.11732891005382767
bayes,rla,42_2,-0.04463171948173991,-0.07851232490375766,-0.01075440877743204
bayes,rla,42_3,0.004229315756975041,-0.027034548479147266,0.03549337323562165
bayes,rla,44_2,0.02362011594441901,-0.1001506844492563,0.147703963775117
bayes,rla,44_3,0.004892636440589724,-0.06885528914858598,0.07865064382357322
bayes,rla,45_1,-0.06235012295796249,-0.10253866182810698,-0.022172093090996114
bayes,rla,45_2,-0.04510473711910023,-0.10832715353308249,0.018054119902864225
bayes,rla,45_3,-0.09111767888234071,-0.17282986603104028,-0.00970424977523636
