type,subject,tertile,est,ll,ul
bayes,math,1,-0.016014631493993077,-0.027944324366624976,-0.0040848984898560065
bayes,math,2,-0.022989239778739377,-0.03929789948083179,-0.006680740611147783
bayes,math,3,-0.10721592872574709,-0.13126353947043817,-0.08316835204087251
bayes,rla,1,-0.004682404874672904,-0.015335705365536183,0.0059709224887826385
bayes,rla,2,-0.017050848510477286,-0.03145264236428537,-0.0026492838556232716
bayes,rla,3,-0.14134747960867872,-0.16249069535229343,-0.1202045295854476
bayes,math,1_1,8.897284044092447e-19,-0.1610232697117868,0.16102326971178688
bayes,math,1_2,0.06892417855150446,-0.011815659113682266,0.14966412282335356
bayes,math,1_3,-0.07813035114647905,-0.13614129487636975,-0.020119699674953542
bayes,math,10_3,0.004033916432027906,-0.08531897996130441,0.09338689593869692
bayes,math,11_3,0.11464239660836784,-0.021502799548297737,0.2507999435393788
bayes,math,12_1,0.042033853873523534,-0.06713589927341357,0.15120506008880738
bayes,math,12_2,0.013429924035577417,-0.01724872354356327,0.04410864006803482
bayes,math,12_3,0.03576006753469642,0.002115151116995673,0.06940487867271387
bayes,math,13_1,0.12032335841933023,0.009918820353139075,0.2307326296751338
bayes,math,13_2,0.22605656367795113,0.17513963304098581,0.27697324924544864
bayes,math,13_3,0.03283958534467147,0.006146280094933303,0.05953330063888161
bayes,math,17_1,-0.002001384045027446,-0.029199656134382322,0.025196882008537626
bayes,math,17_2,0.013163796292065294,-0.034683328860973014,0.06101078743536225
bayes,math,17_3,-0.03413244137284763,-0.12303561334595099,0.054770281526545395
bayes,math,18_1,-0.017565304078333913,-0.04113465006299788,0.006004227987033267
bayes,math,18_2,0.03569974654281933,0.005960248074148734,0.06543935819544994
bayes,math,18_3,0.07346660162805962,-0.040883329611399816,0.18782006133179188
bayes,math,22_1,0.023131596109341974,-0.0903324858587145,0.13659667070443357
bayes,math,22_2,0.02099733726327018,-0.020418976981556557,0.06241353564407944
bayes,math,22_3,-0.004396093677124691,-0.03319568338830305,0.02440330136413765
bayes,math,23_1,-0.048194636201100066,-0.10433312525158409,0.007943915781679993
bayes,math,23_2,-0.030160658739916874,-0.1500288257209145,0.08970583118008718
bayes,math,24_1,0.007203790627296989,-0.10536451617486915,0.11977255334744151
bayes,math,24_2,0.021744014688108267,-0.025160953791741263,0.06864912909201557
bayes,math,24_3,-0.017541415913984826,-0.09177789462352919,0.05669504559550516
bayes,math,25_1,-0.006855628518579128,-0.138657100107988,0.12494530265122195
bayes,math,25_2,-0.015626116159604225,-0.08041590238987621,0.04916384154530459
bayes,math,26_1,0.0037727802786911516,-0.05881883739800861,0.0663644090137903
bayes,math,26_2,-0.0035834943958512706,-0.05433546607120406,0.0471684196459856
bayes,math,26_3,8.897284044092447e-19,-0.1610232697117868,0.16102326971178688
bayes,math,28_1,0.012718293605933984,-0.1455345699418517,0.17097388857604534
bayes,math,28_2,0.06864298256998955,0.01288747074113501,0.12439831629083267
bayes,math,28_3,0.04579660860519698,0.0029873518728812496,0.08860556422067034
bayes,math,29_1,0.0027036942110263535,-0.03616994932958842,0.041577431957019684
bayes,math,29_2,-0.001245543356384964,-0.09279406504329726,0.09030299140684395
bayes,math,29_3,-0.005747321265158137,-0.11924734625119308,0.10775232873086611
bayes,math,33_1,-6.042737529090852e-4,-0.05142479938709461,0.050216417735501895
bayes,math,33_2,-0.027836628821221364,-0.16049121653861692,0.10481537941738908
bayes,math,34_1,-0.012617885543638852,-0.1341213506237941,0.10888504525307037
bayes,math,34_2,-0.006322213405930819,-0.06709036972562044,0.0544460416109882
bayes,math,34_3,0.0012124403988110779,-0.07927523528692856,0.08170014014481519
bayes,math,36_1,-0.07773827683315944,-0.1679727486820454,0.012495277655408657
bayes,math,36_2,-0.10855456701492987,-0.1746027528217485,-0.04250639325879882
bayes,math,36_3,-0.03649134778020501,-0.14119974824138243,0.0682160257546098
bayes,math,37_1,8.897284044092447e-19,-0.1610232697117868,0.16102326971178688
bayes,math,37_2,-0.09072883024744291,-0.13709781194140133,-0.04435964629556884
bayes,math,37_3,-0.01819236710793671,-0.04275412120399781,0.006369397763353348
bayes,math,39_1,-0.006496593736584966,-0.04568689086251576,0.032693931916049544
bayes,math,39_2,0.018822752926249135,-0.02492124077614762,0.06256686176740495
bayes,math,39_3,0.003493940468626132,-0.1254027169929782,0.13239089560622988
bayes,math,42_1,-0.02345989536025248,-0.0560361619482377,0.00911649318072851
bayes,math,42_2,-0.03590629239214156,-0.07817008058211394,0.006357718057292292
bayes,math,42_3,-0.03046306359915838,-0.11244425743297602,0.051518022644765085
bayes,math,44_1,0.011536590806934411,-0.07680979635572477,0.09988327142099185
bayes,math,44_2,-0.0047719296717711095,-0.0954436500165197,0.08589976024182207
bayes,math,45_2,-0.058488602758304815,-0.1538748582454395,0.03689661743250358
bayes,math,45_3,-0.0514850082423722,-0.0852083750485471,-0.01776151882763103
bayes,math,48_1,8.897284044092447e-19,-0.1610232697117868,0.16102326971178688
bayes,math,48_2,-0.012701947708135503,-0.05620392192747208,0.030800166036114802
bayes,math,48_3,-0.007376301922267332,-0.02945508990594581,0.014702541447352752
bayes,math,5_1,-0.005498420169023262,-0.055698970665127454,0.04470219931547093
bayes,math,5_2,0.011836024031287154,-0.059324544320818615,0.08299660840649696
bayes,math,5_3,0.008362359371014738,-0.08407478767550719,0.10079978042585708
bayes,math,50_1,-0.15871413179059296,-0.2192824604458076,-0.09814558090197377
bayes,math,51_1,-1.810943764340943e-4,-0.13745314228704508,0.1370909343609171
bayes,math,51_2,0.015833149411452835,-0.051354603258693905,0.08302084482363657
bayes,math,51_3,-0.006549203417703971,-0.05114804551596833,0.03804935387226301
bayes,math,54_1,0.13337579373900932,0.03481470202303877,0.2319396784342136
bayes,math,54_2,0.09191580877844094,-0.006624554975012338,0.1904581553544335
bayes,math,9_1,-0.007799519545393938,-0.159387059941015,0.1437866015504097
bayes,math,9_2,-0.013114049415174994,-0.07913278465943563,0.052904731984487766
bayes,math,25_3,-0.10820205964669363,-0.23479564272775633,0.01838327066757676
bayes,math,10_2,-0.007836088990427656,-0.16608041545853613,0.15040661452464124
bayes,rla,1_1,8.897284044092447e-19,-0.1610232697117868,0.16102326971178688
bayes,rla,1_2,0.06892417855150446,-0.011815659113682266,0.14966412282335356
bayes,rla,1_3,-0.07813035114647905,-0.13614129487636975,-0.020119699674953542
bayes,rla,10_3,0.004033916432027906,-0.08531897996130441,0.09338689593869692
bayes,rla,11_3,0.11464239660836784,-0.021502799548297737,0.2507999435393788
bayes,rla,12_1,0.042033853873523534,-0.06713589927341357,0.15120506008880738
bayes,rla,12_2,0.013429924035577417,-0.01724872354356327,0.04410864006803482
bayes,rla,12_3,0.03576006753469642,0.002115151116995673,0.06940487867271387
bayes,rla,13_1,0.12032335841933023,0.009918820353139075,0.2307326296751338
bayes,rla,13_2,0.22605656367795113,0.17513963304098581,0.27697324924544864
bayes,rla,13_3,0.03283958534467147,0.006146280094933303,0.05953330063888161
bayes,rla,17_1,-0.002001384045027446,-0.029199656134382322,0.025196882008537626
bayes,rla,17_2,0.013163796292065294,-0.034683328860973014,0.06101078743536225
bayes,rla,17_3,-0.03413244137284763,-0.12303561334595099,0.054770281526545395
