type,subject,tertile,est,ll,ul
bayes,math,25_1,-0.011478875960559414,-0.19741363669064113,0.17384727976071085
bayes,math,9_3,-6.724094832095747e-4,-0.13114569187868333,0.12977961461000537
bayes,rla,1_1,-0.049031310112079195,-0.10424836446366635,0.006171391632612427
bayes,rla,10_3,0.013187815941128209,-0.09399952723944399,0.12042175494353116
bayes,rla,11_2,0.05419208934846404,-0.1409951993377494,0.2516922931818311
bayes,rla,12_1,0.0314312360690617,-0.02605114303686779,0.0889258547184031
bayes,rla,12_2,0.03336139879363053,9.579117148259139e-4,0.06576658336072864
bayes,rla,12_3,0.021481834169142483,-0.009865783251793657,0.05283034054482809
bayes,rla,13_1,0.0756240483539583,0.04792424135139051,0.10332553127239268
bayes,rla,13_2,0.040999429089827635,-0.006009418386410387,0.08801654521391293
bayes,rla,13_3,0.1582094016833617,0.07234178799742334,0.24432893951629517
bayes,rla,17_2,-0.05839876211461424,-0.10803999834823043,-0.008782600431616555
bayes,rla,17_3,0.020687506092399083,-0.005573853616876367,0.046948699713366224
bayes,rla,18_2,-0.024513286441059684,-0.056904865119565606,0.007877888859565363
bayes,rla,18_3,0.011304515458096217,-0.010492866923949252,0.03310209270806837
bayes,rla,22_1,-0.004421143600530116,-0.034076957545021463,0.02523456466278936
bayes,rla,22_2,0.00274765955087447,-0.03456086765286844,0.04005671954034321
bayes,rla,22_3,0.037250428307454814,-0.020086585083075564,0.09459961671072095
bayes,rla,23_2,0.17040198128294015,0.06424717155269614,0.2771494977511114
bayes,rla,23_3,-0.10828482420472958,-0.16702187810689204,-0.049575004609874206
bayes,rla,24_1,0.01352504587720541,-0.03400637471469709,0.06105963808720154
bayes,rla,24_2,-0.01306711888409348,-0.07958297195667519,0.05344747696540607
bayes,rla,24_3,0.05256847114642469,-0.07810182431944972,0.18369622424513715
bayes,rla,25_2,-0.164335236499293,-0.3038916605717289,-0.026440670418795695
bayes,rla,25_3,-0.009674508937893454,-0.07612837095113678,0.05676136601163621
bayes,rla,26_1,0.02659936434708268,-0.03961387414029439,0.09282368089095894
bayes,rla,26_2,1.6631812689073017e-4,-0.04830432216573727,0.04863239455663273
bayes,rla,26_3,-0.1348578233244174,-0.26733161976182956,-0.003530718937055626
bayes,rla,28_1,-0.1543880257620405,-0.21928573053121106,-0.08956296092596788
bayes,rla,29_1,0.05864932572983522,-0.033129456202506936,0.15055593006877022
bayes,rla,29_2,0.005091259916762026,-0.040648535947137465,0.05083418198852106
bayes,rla,29_3,-0.021500580467377184,-0.07254680050527457,0.029541432894658045
bayes,rla,33_2,0.021028778461476074,-0.05891862892235723,0.10100344283858981
bayes,rla,33_3,-0.022584951519774566,-0.08202851547325868,0.03685132202374471
bayes,rla,34_2,-0.02209171144612396,-0.20359318732765994,0.15873226670217877
bayes,rla,34_3,4.780277271334102e-5,-0.05116417181438042,0.051259813351612137
bayes,rla,36_1,4.805607155315923e-18,-0.2123444533131327,0.21234445331313295
bayes,rla,36_2,-0.021575418868011297,-0.11861375287161531,0.07539934384152146
bayes,rla,36_3,-0.12998220465043736,-0.19051839566657786,-0.06949835660901471
bayes,rla,37_1,-0.0015145884587813168,-0.032823891410855024,0.02979453494063715
bayes,rla,37_2,-0.021001641545925563,-0.0517275548895047,0.009722951764743982
bayes,rla,37_3,-0.15920046087749049,-0.21424646846844364,-0.10419803075597706
bayes,rla,39_1,0.038639629974009486,-0.08315715307573918,0.16069420518241875
bayes,rla,39_2,0.011337958765232387,-0.02714665220626393,0.04982440726019603
bayes,rla,39_3,-0.009836335607598648,-0.05271468109023905,0.033041655979802145
bayes,rla,42_2,0.020696930617964737,-0.042661705371594,0.0840663881098029
bayes,rla,42_3,-0.036985033956347536,-0.06426243291254653,-0.009708075589466639
bayes,rla,44_2,0.03422035540162251,-0.06446064862571585,0.1330005931342531
bayes,rla,44_3,-0.025603844924883917,-0.12071879031951556,0.0694501282974913
bayes,rla,45_1,-0.03734835361826967,-0.08739062361203365,0.012685065129454085
bayes,rla,45_2,-0.11067119744341186,-0.16364118208405634,-0.05772929226618678
bayes,rla,45_3,-0.07089165988286916,-0.12922805944303442,-0.012582663067262117
bayes,rla,48_1,-0.006851909597247379,-0.02782538564078168,0.014121582175370281
bayes,rla,48_2,-0.00876810636633669,-0.07482671518160643,0.057287299347417796
bayes,rla,48_3,0.005579029405708707,-0.15052140912357279,0.1617802169498404
bayes,rla,5_1,0.04467300654810368,-0.011438251077359166,0.10079749704347082
bayes,rla,5_2,-0.052122308526267966,-0.10697705547504649,0.002719687177977897
bayes,rla,5_3,0.026634332400489,-0.07447643650056782,0.1278185796285956
bayes,rla,50_1,0.08758444927408827,-0.02062179370328237,0.1960652418057272
bayes,rla,51_1,0.06645863959516317,0.005715126732915822,0.12722859401072628
bayes,rla,51_2,-0.011190736335245699,-0.0578100289309945,0.03542681853352748
bayes,rla,51_3,-0.07154911117060803,-0.17049982043124243,0.027194290081125116
bayes,rla,54_2,0.08149440836368779,-0.03181107066312872,0.19522772880876327
bayes,rla,54_3,0.16277877089572013,0.06405161835035068,0.2619555780014436
bayes,rla,9_1,0.016290442339747576,-0.09753318619822061,0.13018488840693038
bayes,rla,9_2,-0.026456876714599325,-0.1007427803062446,0.047806082430758574
bayes,rla,1_2,0.048671778106173555,-0.04720174587113072,0.14466419213200718
bayes,rla,18_1,0.036811904727786046,-0.048316001450298594,0.12200007594621999
bayes,rla,28_2,0.08763102644353565,0.041791058166844634,0.13348230839580266
bayes,rla,28_3,0.1849263371382508,0.1264894672091691,0.2434239525133944
bayes,rla,42_1,4.805607155315923e-18,-0.2123444533131327,0.21234445331313295
bayes,rla,10_2,-0.013810919980867614,-0.1417076450235272,0.11398769572029314
bayes,rla,11_3,0.12263623036060534,-0.04563378427998286,0.29368953432379846
bayes,rla,17_1,-0.24425316228033742,-0.3612386467733542,-0.12838720009991098
bayes,rla,50_2,-0.20594727183993902,-0.335938176422094,-0.07746108842479667
bayes,rla,50_3,-0.14148555044279926,-0.21081721177936483,-0.07226572812761263
bayes,rla,54_1,4.805607155315923e-18,-0.2123444533131327,0.21234445331313295
bayes,rla,1_3,4.805607155315923e-18,-0.2123444533131327,0.21234445331313295
bayes,rla,25_1,-0.011478875960559414,-0.19741363669064113,0.17384727976071085
bayes,rla,9_3,-6.724094832095747e-4,-0.13114569187868333,0.12977961461000537
