type,subject,tertile,est,ll,ul
bayes,math,26_3,-0.1323324867591487,-0.26402832245997865,-0.001530596211090578
bayes,math,28_1,-0.1563729647725091,-0.2218939789626792,-0.09090945025048078
bayes,math,29_1,0.05749815152219265,-0.034800358512653146,0.14990636927496126
bayes,math,29_2,0.004887553604795319,-0.04132698437293326,0.0511042578799643
bayes,math,29_3,-0.021174311787425668,-0.07280852437300926,0.030456576513482027
bayes,math,33_2,0.01646677944662791,-0.06188139539401387,0.0948308716270033
bayes,math,33_3,-0.018939704114094142,-0.07776410925971917,0.039879489204694835
bayes,math,34_2,7.821088584417154e-4,-0.07278975534076088,0.07435407901536606
bayes,math,34_3,-0.004790163990138799,-0.04528087450084812,0.035700214529267284
bayes,math,36_1,1.973341719037325e-18,-0.2057689196415976,0.20576891964159746
bayes,math,36_2,-0.0038551957702730633,-0.08050199536114502,0.07278707653241508
bayes,math,36_3,-0.09422538575645763,-0.1439360214953009,-0.044527417525469494
bayes,math,37_1,-0.009386490485337401,-0.04077409332806567,0.022000772393481745
bayes,math,37_2,-0.03965476308867911,-0.06943477101438678,-0.009875584407524689
bayes,math,37_3,-0.11350368961409533,-0.16441540694154805,-0.06260938823089451
bayes,math,39_1,0.03887334361176666,-0.08282859919748456,0.1607927506895461
bayes,math,39_2,0.008870840070685952,-0.029433843491677724,0.047176244666172755
bayes,math,39_3,-0.007161225187039992,-0.049153892198505654,0.03483112844854372
bayes,math,42_2,0.05400310548717194,-0.008109520817179904,0.11613557555873984
bayes,math,42_3,-0.028206342469914596,-0.05279461624947963,-0.0036181253784128035
bayes,math,44_2,0.03391114660391949,-0.06518811427684273,0.13309453897312137
bayes,math,44_3,-0.019638474150239088,-0.10135623150886074,0.06205759462509794
bayes,math,45_1,-0.035681933752546795,-0.08624791208855757,0.014877425652450602
bayes,math,45_2,-0.10805025764792715,-0.1603570837851742,-0.05576281021180115
bayes,math,45_3,-0.06964992505232093,-0.12860660944461835,-0.01071533785560426
bayes,math,48_1,-0.004913013495304317,-0.025248304311081795,0.015422275787853585
bayes,math,48_2,-0.005928916544202052,-0.07258064739172707,0.06071883006779317
bayes,math,48_3,0.0067214135805025894,-0.14777558296271284,0.16131102288022242
bayes,math,5_1,0.04276203071322382,-0.013966123123442128,0.09950042981592215
bayes,math,5_2,-0.051106319076309255,-0.10655435348073687,0.004332111903943656
bayes,math,5_3,0.03075758999256895,-0.07073670714663972,0.1323253937511678
bayes,math,50_1,0.10260795562662357,-0.00553680217606318,0.21103613323844764
bayes,math,51_1,0.0740626089519013,0.015800052860063134,0.13234538479315255
bayes,math,51_2,-0.014105439093600148,-0.059723853637004054,0.03151165703157778
bayes,math,51_3,-0.08760941840372904,-0.18429573244237485,0.008885958452129951
bayes,math,54_2,0.0823713118795281,-0.031081823708037176,0.1961869635868711
bayes,math,54_3,0.15941738823254428,0.060284946220110575,0.2589002819364057
bayes,math,9_1,0.04121994127087537,-0.04361180067117522,0.12610261905717432
bayes,math,9_2,-0.033951869380229156,-0.0960249779237588,0.028111881998810186
bayes,math,1_2,0.015234997687583638,-0.07262882992322756,0.10311919230544397
bayes,math,18_1,0.03775625302613179,-0.047951893502714615,0.12351677571804195
bayes,math,28_2,0.08812803785838651,0.04174828855813838,0.13451653562828747
bayes,math,28_3,0.1889082592688725,0.12993792123517947,0.2479232503930228
bayes,math,42_1,1.973341719037325e-18,-0.2057689196415976,0.20576891964159746
bayes,math,11_3,0.0426167974129141,-0.1182767219651463,0.20445455485396877
bayes,math,17_1,-0.2378046423314186,-0.3544006646553756,-0.12196227831744229
bayes,math,50_2,-0.19648827772945218,-0.325516019828294,-0.06852267579815467
bayes,math,50_3,-0.14915083957615013,-0.21565810500178867,-0.08271633812808415
bayes,math,54_1,1.973341719037325e-18,-0.2057689196415976,0.20576891964159746
bayes,math,1_3,1.973341719037325e-18,-0.2057689196415976,0.20576891964159746
bayes,math,25_1,-0.00694855263724604,-0.18891440727085523,0.17469889336247585
bayes,math,9_3,0.0031839693838365537,-0.12659607745655144,0.13297936073449218
bayes,rla,1_1,-0.0440013193503033,-0.09847479976812155,0.010462662349382187
