type,subject,tertile,est,ll,ul
bayes,math,1,0.01660368231568252,-0.05206384980846478,0.08527073882362375
bayes,math,2,0.041395366238421806,0.019261525374738124,0.06353038847971394
bayes,math,3,0.07966496918336156,0.04252396737117052,0.11680797735512713
bayes,rla,1,0.00516638713564859,-0.052630809269612604,0.06296305973292632
bayes,rla,2,0.012613703201385544,-0.005372730225216368,0.03060123699061104
bayes,rla,3,0.04922120902783209,0.018555341241362766,0.07988949921768432
